ID,Sample_ID,Token,State,IIT_Value
107,0,",",8,0.5151043852998178
108,0,Ġshe,10,0.6772387677372876
109,0,Ġeats,0,0.5508907078456092
110,0,Ġ,4,0.7171747115095406
111,0,3,4,0.7171747115095406
112,0,Ġeggs,8,0.5151043852998178
113,0,Ġfor,6,0.5204624834100202
114,0,Ġbreakfast,8,0.5151043852998178
115,0,Ġand,10,0.6772387677372876
116,0,Ġuses,4,0.7171747115095406
117,0,Ġ,4,0.7171747115095406
118,0,4,4,0.7171747115095406
119,0,Ġeggs,8,0.5151043852998178
120,0,Ġto,0,0.5508907078456092
121,0,Ġbake,12,0.9646989745251363
122,0,Ġmuff,10,0.6772387677372876
123,0,ins,8,0.5151043852998178
124,0,.Ċ,4,0.7171747115095406
125,0,So,8,0.5151043852998178
126,0,",",4,0.7171747115095406
127,0,Ġtotal,4,0.7171747115095406
128,0,Ġeggs,8,0.5151043852998178
129,0,Ġused,8,0.5151043852998178
130,0,Ġper,4,0.7171747115095406
131,0,Ġday,8,0.5151043852998178
132,0,Ġare,8,0.5151043852998178
133,0,Ġ,4,0.7171747115095406
134,0,3,4,0.7171747115095406
135,0,Ġ+,0,0.5508907078456092
136,0,Ġ,10,0.6772387677372876
137,0,4,8,0.5151043852998178
138,0,Ġ=,8,0.5151043852998178
139,0,Ġ,4,0.7171747115095406
140,0,7,4,0.7171747115095406
141,0,Ġeggs,8,0.5151043852998178
142,0,.ĊĊ,14,0.5978018118018977
143,0,Next,8,0.5151043852998178
144,0,",",0,0.5508907078456092
145,0,Ġcalculate,0,0.5508907078456092
146,0,Ġhow,4,0.7171747115095406
147,0,Ġmany,4,0.7171747115095406
148,0,Ġeggs,0,0.5508907078456092
149,0,Ġshe,10,0.6772387677372876
150,0,Ġhas,8,0.5151043852998178
151,0,Ġleft,8,0.5151043852998178
152,0,Ġafter,10,0.6772387677372876
153,0,Ġusing,8,0.5151043852998178
154,0,Ġthem,8,0.5151043852998178
155,0,Ġfor,4,0.7171747115095406
156,0,Ġherself,8,0.5151043852998178
157,0,Ġand,4,0.7171747115095406
158,0,Ġbaking,12,0.9646989745251363
159,0,.ĊĊ,14,0.5978018118018977
160,0,Total,4,0.7171747115095406
161,0,Ġeggs,8,0.5151043852998178
162,0,Ġlaid,8,0.5151043852998178
163,0,Ġminus,4,0.7171747115095406
164,0,Ġeggs,8,0.5151043852998178
165,0,Ġused,8,0.5151043852998178
166,0,:,0,0.5508907078456092
167,0,Ġ,0,0.5508907078456092
168,0,1,6,0.5204624834100202
169,0,6,4,0.7171747115095406
170,0,Ġ-,8,0.5151043852998178
171,0,Ġ,4,0.7171747115095406
172,0,7,4,0.7171747115095406
173,0,Ġ=,0,0.5508907078456092
174,0,Ġ,4,0.7171747115095406
175,0,9,4,0.7171747115095406
176,0,Ġeggs,8,0.5151043852998178
177,0,Ġremaining,8,0.5151043852998178
178,0,.ĊĊ,14,0.5978018118018977
179,0,Then,8,0.5151043852998178
180,0,",",0,0.5508907078456092
181,0,Ġfind,0,0.5508907078456092
182,0,Ġout,0,0.5508907078456092
183,0,Ġhow,8,0.5151043852998178
184,0,Ġmuch,8,0.5151043852998178
185,0,Ġmoney,6,0.5204624834100202
186,0,Ġshe,10,0.6772387677372876
187,0,Ġmakes,10,0.6772387677372876
188,0,Ġfrom,12,0.9646989745251363
189,0,Ġselling,4,0.7171747115095406
190,0,Ġthese,4,0.7171747115095406
191,0,Ġremaining,4,0.7171747115095406
192,0,Ġeggs,8,0.5151043852998178
193,0,.ĊĊ,14,0.5978018118018977
194,0,She,10,0.6772387677372876
195,0,Ġsells,12,0.9646989745251363
196,0,Ġeach,4,0.7171747115095406
197,0,Ġof,4,0.7171747115095406
198,0,Ġthe,4,0.7171747115095406
199,0,Ġremaining,4,0.7171747115095406
200,0,Ġ,4,0.7171747115095406
201,0,9,4,0.7171747115095406
202,0,Ġeggs,8,0.5151043852998178
203,0,Ġfor,0,0.5508907078456092
204,0,Ġ$,10,0.6772387677372876
205,0,2,8,0.5151043852998178
206,0,.Ċ,4,0.7171747115095406
207,0,Therefore,8,0.5151043852998178
208,0,",",0,0.5508907078456092
209,0,Ġthe,0,0.5508907078456092
210,0,Ġtotal,12,0.9646989745251363
211,0,Ġearnings,0,0.5508907078456092
212,0,Ġare,8,0.5151043852998178
213,0,Ġ,0,0.5508907078456092
214,0,9,4,0.7171747115095406
215,0,Ġ*,0,0.5508907078456092
216,0,Ġ$,10,0.6772387677372876
217,0,2,8,0.5151043852998178
218,0,Ġ=,0,0.5508907078456092
219,0,Ġ$,4,0.7171747115095406
220,0,1,4,0.7171747115095406
221,0,8,8,0.5151043852998178
222,0,.ĊĊ,14,0.5978018118018977
223,0,So,8,0.5151043852998178
224,0,",",10,0.6772387677372876
225,0,ĠJanet,10,0.6772387677372876
226,0,Ġmakes,0,0.5508907078456092
227,0,Ġ\$,4,0.7171747115095406
228,0,1,0,0.5508907078456092
229,0,8,4,0.7171747115095406
230,0,Ġevery,0,0.5508907078456092
231,0,Ġday,10,0.6772387677372876
232,0,Ġat,2,2.0118257439150486
233,0,Ġthe,6,0.5204624834100202
234,0,Ġfarmers,10,0.6772387677372876
235,0,',10,0.6772387677372876
236,0,Ġmarket,8,0.5151043852998178
237,0,.Ċ,14,0.5978018118018977
238,0,</think>,4,0.7171747115095406
239,0,ĊĊ,14,0.5978018118018977
240,0,Let,0,0.5508907078456092
241,0,'s,2,2.0118257439150486
242,0,Ġbreak,0,0.5508907078456092
243,0,Ġdown,6,0.5204624834100202
244,0,ĠJanet,10,0.6772387677372876
245,0,'s,4,0.7171747115095406
246,0,Ġdaily,4,0.7171747115095406
247,0,Ġroutine,8,0.5151043852998178
248,0,:ĊĊ,8,0.5151043852998178
249,0,1,4,0.7171747115095406
250,0,.,0,0.5508907078456092
251,0,Ġ**,14,0.5978018118018977
252,0,E,6,0.5204624834100202
253,0,g,14,0.5978018118018977
254,0,gs,2,2.0118257439150486
255,0,ĠL,14,0.5978018118018977
256,0,aid,2,2.0118257439150486
257,0,ĠEach,6,0.5204624834100202
258,0,ĠDay,0,0.5508907078456092
259,0,:**,6,0.5204624834100202
260,0,ĠĠĊ,14,0.5978018118018977
261,0,ĠĠ,6,0.5204624834100202
262,0,ĠJanet,10,0.6772387677372876
263,0,'s,4,0.7171747115095406
264,0,Ġducks,8,0.5151043852998178
265,0,Ġlay,8,0.5151043852998178
266,0,Ġa,4,0.7171747115095406
267,0,Ġtotal,8,0.5151043852998178
268,0,Ġof,0,0.5508907078456092
269,0,Ġ**,10,0.6772387677372876
270,0,1,6,0.5204624834100202
271,0,6,4,0.7171747115095406
272,0,Ġeggs,8,0.5151043852998178
273,0,**,8,0.5151043852998178
274,0,Ġevery,2,2.0118257439150486
275,0,Ġday,8,0.5151043852998178
276,0,.ĊĊ,8,0.5151043852998178
277,0,2,8,0.5151043852998178
278,0,.,6,0.5204624834100202
279,0,Ġ**,14,0.5978018118018977
280,0,E,6,0.5204624834100202
281,0,g,14,0.5978018118018977
282,0,gs,2,2.0118257439150486
283,0,ĠUsed,6,0.5204624834100202
284,0,ĠEach,6,0.5204624834100202
285,0,ĠDay,0,0.5508907078456092
286,0,:**,0,0.5508907078456092
287,0,ĠĠĊ,8,0.5151043852998178
288,0,ĠĠ,0,0.5508907078456092
289,0,Ġ-,6,0.5204624834100202
290,0,Ġ**,14,0.5978018118018977
291,0,Break,6,0.5204624834100202
292,0,fast,2,2.0118257439150486
293,0,:**,6,0.5204624834100202
294,0,ĠShe,10,0.6772387677372876
295,0,Ġeats,4,0.7171747115095406
296,0,Ġ**,10,0.6772387677372876
297,0,3,4,0.7171747115095406
298,0,Ġeggs,8,0.5151043852998178
299,0,**,8,0.5151043852998178
300,0,Ġfor,4,0.7171747115095406
301,0,Ġbreakfast,8,0.5151043852998178
302,0,.,0,0.5508907078456092
303,0,ĠĠĊ,2,2.0118257439150486
304,0,ĠĠ,0,0.5508907078456092
305,0,Ġ-,0,0.5508907078456092
306,0,Ġ**,14,0.5978018118018977
307,0,M,14,0.5978018118018977
308,0,uff,10,0.6772387677372876
309,0,ins,6,0.5204624834100202
310,0,:**,6,0.5204624834100202
311,0,ĠShe,10,0.6772387677372876
312,0,Ġuses,4,0.7171747115095406
313,0,Ġ**,14,0.5978018118018977
314,0,4,4,0.7171747115095406
315,0,Ġeggs,12,0.9646989745251363
316,0,**,8,0.5151043852998178
317,0,Ġto,2,2.0118257439150486
318,0,Ġbake,12,0.9646989745251363
319,0,Ġmuff,10,0.6772387677372876
320,0,ins,8,0.5151043852998178
321,0,.,0,0.5508907078456092
322,0,ĠĠĊ,12,0.9646989745251363
323,0,ĠĠĠĊ,8,0.5151043852998178
324,0,ĠĠ,0,0.5508907078456092
325,0,Ġ**,14,0.5978018118018977
326,0,Total,0,0.5508907078456092
327,0,Ġeggs,8,0.5151043852998178
328,0,Ġused,8,0.5151043852998178
329,0,Ġper,6,0.5204624834100202
330,0,Ġday,8,0.5151043852998178
331,0,:**,8,0.5151043852998178
332,0,ĠĠĊ,8,0.5151043852998178
333,0,ĠĠ,0,0.5508907078456092
334,0,Ġ\,0,0.5508907078456092
335,0,[Ċ,6,0.5204624834100202
336,0,ĠĠ,0,0.5508907078456092
337,0,Ġ,2,2.0118257439150486
338,0,3,4,0.7171747115095406
339,0,Ġ\,8,0.5151043852998178
340,0,text,8,0.5151043852998178
341,0,{,4,0.7171747115095406
342,0,Ġ(,14,0.5978018118018977
343,0,break,6,0.5204624834100202
344,0,fast,12,0.9646989745251363
345,0,)},8,0.5151043852998178
346,0,Ġ+,0,0.5508907078456092
347,0,Ġ,2,2.0118257439150486
348,0,4,4,0.7171747115095406
349,0,Ġ\,14,0.5978018118018977
350,0,text,6,0.5204624834100202
351,0,{,4,0.7171747115095406
352,0,Ġ(,6,0.5204624834100202
353,0,m,14,0.5978018118018977
354,0,uff,10,0.6772387677372876
355,0,ins,4,0.7171747115095406
356,0,)},2,2.0118257439150486
357,0,Ġ=,0,0.5508907078456092
358,0,Ġ,2,2.0118257439150486
359,0,7,4,0.7171747115095406
360,0,Ġ\,4,0.7171747115095406
361,0,text,4,0.7171747115095406
362,0,{,4,0.7171747115095406
363,0,Ġeggs,8,0.5151043852998178
364,0,}Ċ,6,0.5204624834100202
365,0,ĠĠ,0,0.5508907078456092
366,0,Ġ\,4,0.7171747115095406
367,0,]ĊĊ,10,0.6772387677372876
368,0,3,14,0.5978018118018977
369,0,.,6,0.5204624834100202
370,0,Ġ**,14,0.5978018118018977
371,0,Remaining,6,0.5204624834100202
372,0,ĠEggs,2,2.0118257439150486
373,0,Ġfor,6,0.5204624834100202
374,0,ĠSale,0,0.5508907078456092
375,0,:**,0,0.5508907078456092
376,0,ĠĠĊ,0,0.5508907078456092
377,0,ĠĠ,6,0.5204624834100202
378,0,ĠSubtract,4,0.7171747115095406
379,0,Ġthe,4,0.7171747115095406
380,0,Ġeggs,10,0.6772387677372876
381,0,Ġused,8,0.5151043852998178
382,0,Ġfrom,4,0.7171747115095406
383,0,Ġthe,4,0.7171747115095406
384,0,Ġtotal,4,0.7171747115095406
385,0,Ġeggs,0,0.5508907078456092
386,0,Ġlaid,8,0.5151043852998178
387,0,:,0,0.5508907078456092
388,0,ĠĠĊ,0,0.5508907078456092
389,0,ĠĠ,0,0.5508907078456092
390,0,Ġ\,12,0.9646989745251363
391,0,[Ċ,6,0.5204624834100202
392,0,ĠĠ,0,0.5508907078456092
393,0,Ġ,6,0.5204624834100202
394,0,1,6,0.5204624834100202
395,0,6,8,0.5151043852998178
396,0,Ġ\,4,0.7171747115095406
397,0,text,14,0.5978018118018977
398,0,{,4,0.7171747115095406
399,0,Ġ(,14,0.5978018118018977
400,0,total,4,0.7171747115095406
401,0,)},8,0.5151043852998178
402,0,Ġ-,0,0.5508907078456092
403,0,Ġ,6,0.5204624834100202
404,0,7,4,0.7171747115095406
405,0,Ġ\,14,0.5978018118018977
406,0,text,6,0.5204624834100202
407,0,{,4,0.7171747115095406
408,0,Ġ(,14,0.5978018118018977
409,0,used,4,0.7171747115095406
410,0,)},0,0.5508907078456092
411,0,Ġ=,0,0.5508907078456092
412,0,Ġ,2,2.0118257439150486
413,0,9,4,0.7171747115095406
414,0,Ġ\,14,0.5978018118018977
415,0,text,6,0.5204624834100202
416,0,{,4,0.7171747115095406
417,0,Ġeggs,8,0.5151043852998178
418,0,}Ċ,6,0.5204624834100202
419,0,ĠĠ,0,0.5508907078456092
420,0,Ġ\,12,0.9646989745251363
421,0,]ĊĊ,10,0.6772387677372876
422,0,4,14,0.5978018118018977
423,0,.,2,2.0118257439150486
424,0,Ġ**,14,0.5978018118018977
425,0,Money,6,0.5204624834100202
426,0,ĠEarn,6,0.5204624834100202
427,0,ed,6,0.5204624834100202
428,0,Ġfrom,6,0.5204624834100202
429,0,ĠSales,0,0.5508907078456092
430,0,:**,0,0.5508907078456092
431,0,ĠĠĊ,6,0.5204624834100202
432,0,ĠĠ,6,0.5204624834100202
433,0,ĠJanet,10,0.6772387677372876
434,0,Ġsells,8,0.5151043852998178
435,0,Ġeach,4,0.7171747115095406
436,0,Ġremaining,4,0.7171747115095406
437,0,Ġegg,8,0.5151043852998178
438,0,Ġfor,10,0.6772387677372876
439,0,Ġ**,10,0.6772387677372876
440,0,\$,10,0.6772387677372876
441,0,2,8,0.5151043852998178
442,0,**,0,0.5508907078456092
443,0,.,0,0.5508907078456092
444,0,ĠTherefore,8,0.5151043852998178
445,0,",",0,0.5508907078456092
446,0,Ġher,4,0.7171747115095406
447,0,Ġdaily,6,0.5204624834100202
448,0,Ġearnings,0,0.5508907078456092
449,0,Ġare,8,0.5151043852998178
450,0,:,0,0.5508907078456092
451,0,ĠĠĊ,0,0.5508907078456092
452,0,ĠĠ,0,0.5508907078456092
453,0,Ġ\,10,0.6772387677372876
454,0,[Ċ,6,0.5204624834100202
455,0,ĠĠ,0,0.5508907078456092
456,0,Ġ,6,0.5204624834100202
457,0,9,4,0.7171747115095406
458,0,Ġ\,4,0.7171747115095406
459,0,text,6,0.5204624834100202
460,0,{,4,0.7171747115095406
461,0,Ġ(,6,0.5204624834100202
462,0,eg,14,0.5978018118018977
463,0,gs,8,0.5151043852998178
464,0,)},8,0.5151043852998178
465,0,Ġ\,4,0.7171747115095406
466,0,times,8,0.5151043852998178
467,0,Ġ\$,10,0.6772387677372876
468,0,2,8,0.5151043852998178
469,0,Ġ=,10,0.6772387677372876
470,0,Ġ\$,4,0.7171747115095406
471,0,1,4,0.7171747115095406
472,0,8,8,0.5151043852998178
473,0,Ċ,6,0.5204624834100202
474,0,ĠĠ,0,0.5508907078456092
475,0,Ġ\,8,0.5151043852998178
476,0,]ĊĊ,14,0.5978018118018977
477,0,\,14,0.5978018118018977
478,0,boxed,8,0.5151043852998178
479,0,{\,10,0.6772387677372876
480,0,$,4,0.7171747115095406
481,0,1,4,0.7171747115095406
482,0,8,4,0.7171747115095406
483,0,},0,0.5508907078456092
0,1,BOS,6,0.709841268078486
1,1,<｜User｜>,6,0.709841268078486
2,1,A,2,2.4349816604493135
3,1,Ġrobe,14,2.1907664433864
4,1,Ġtakes,12,0.7983705738328231
5,1,Ġ,14,2.1907664433864
6,1,2,8,1.3492751123374718
7,1,Ġbolts,12,0.7983705738328231
8,1,Ġof,14,2.1907664433864
9,1,Ġblue,14,2.1907664433864
10,1,Ġfiber,14,2.1907664433864
11,1,Ġand,4,0.6862707449300693
12,1,Ġhalf,12,0.7983705738328231
13,1,Ġthat,0,0.9692921835997597
14,1,Ġmuch,14,2.1907664433864
15,1,Ġwhite,14,2.1907664433864
16,1,Ġfiber,12,0.7983705738328231
17,1,.,6,0.709841268078486
18,1,Ġ,6,0.709841268078486
19,1,ĠHow,4,0.6862707449300693
20,1,Ġmany,14,2.1907664433864
21,1,Ġbolts,14,2.1907664433864
22,1,Ġin,0,0.9692921835997597
23,1,Ġtotal,4,0.6862707449300693
24,1,Ġdoes,6,0.709841268078486
25,1,Ġit,4,0.6862707449300693
26,1,Ġtake,12,0.7983705738328231
27,1,?,2,2.4349816604493135
28,1,ĠLets,12,0.7983705738328231
29,1,Ġthink,0,0.9692921835997597
30,1,Ġstep,8,1.3492751123374718
31,1,Ġby,2,2.4349816604493135
32,1,Ġstep,12,0.7983705738328231
33,1,Ġand,2,2.4349816604493135
34,1,Ġoutput,0,0.9692921835997597
35,1,Ġthe,2,2.4349816604493135
36,1,Ġfinal,0,0.9692921835997597
37,1,Ġanswer,0,0.9692921835997597
38,1,Ġafter,10,0.7532825103199132
39,1,"Ġ""",10,0.7532825103199132
40,1,####,10,0.7532825103199132
41,1,""".",2,2.4349816604493135
42,1,ĠĊĊ,10,0.7532825103199132
43,1,First,0,0.9692921835997597
44,1,",",4,0.6862707449300693
45,1,ĠI,0,0.9692921835997597
46,1,Ġneed,0,0.9692921835997597
47,1,Ġto,0,0.9692921835997597
48,1,Ġdetermine,4,0.6862707449300693
49,1,Ġhow,4,0.6862707449300693
50,1,Ġmany,8,1.3492751123374718
51,1,Ġbolts,12,0.7983705738328231
52,1,Ġof,12,0.7983705738328231
53,1,Ġblue,4,0.6862707449300693
54,1,Ġfiber,12,0.7983705738328231
55,1,Ġare,4,0.6862707449300693
56,1,Ġrequired,4,0.6862707449300693
57,1,Ġfor,4,0.6862707449300693
58,1,Ġone,6,0.709841268078486
59,1,Ġrobe,12,0.7983705738328231
60,1,.ĊĊ,10,0.7532825103199132
61,1,The,4,0.6862707449300693
62,1,Ġproblem,4,0.6862707449300693
63,1,Ġstates,4,0.6862707449300693
64,1,Ġthat,4,0.6862707449300693
65,1,Ġa,6,0.709841268078486
66,1,Ġrobe,12,0.7983705738328231
67,1,Ġrequires,4,0.6862707449300693
68,1,Ġ,8,1.3492751123374718
69,1,2,2,2.4349816604493135
70,1,Ġbolts,12,0.7983705738328231
71,1,Ġof,12,0.7983705738328231
72,1,Ġblue,4,0.6862707449300693
73,1,Ġfiber,12,0.7983705738328231
74,1,.Ċ,10,0.7532825103199132
75,1,</think>,8,1.3492751123374718
76,1,ĊĊ,10,0.7532825103199132
77,1,To,4,0.6862707449300693
78,1,Ġdetermine,0,0.9692921835997597
79,1,Ġthe,0,0.9692921835997597
80,1,Ġtotal,4,0.6862707449300693
81,1,Ġnumber,4,0.6862707449300693
82,1,Ġof,2,2.4349816604493135
83,1,Ġbolts,12,0.7983705738328231
84,1,Ġneeded,4,0.6862707449300693
85,1,Ġfor,4,0.6862707449300693
86,1,Ġone,6,0.709841268078486
87,1,Ġrobe,12,0.7983705738328231
88,1,:ĊĊ,8,1.3492751123374718
89,1,1,8,1.3492751123374718
90,1,.,6,0.709841268078486
91,1,Ġ**,10,0.7532825103199132
92,1,Blue,6,0.709841268078486
93,1,ĠFiber,6,0.709841268078486
94,1,:**,2,2.4349816604493135
95,1,ĠThe,4,0.6862707449300693
96,1,Ġrobe,12,0.7983705738328231
97,1,Ġrequires,0,0.9692921835997597
98,1,Ġ,8,1.3492751123374718
99,1,2,2,2.4349816604493135
100,1,Ġbolts,12,0.7983705738328231
101,1,Ġof,12,0.7983705738328231
102,1,Ġblue,6,0.709841268078486
103,1,Ġfiber,12,0.7983705738328231
104,1,.Ċ,8,1.3492751123374718
105,1,2,8,1.3492751123374718
106,1,.,2,2.4349816604493135
107,1,Ġ**,10,0.7532825103199132
108,1,White,6,0.709841268078486
109,1,ĠFiber,14,2.1907664433864
110,1,:**,6,0.709841268078486
111,1,ĠIt,4,0.6862707449300693
112,1,Ġuses,0,0.9692921835997597
113,1,Ġhalf,0,0.9692921835997597
114,1,Ġas,4,0.6862707449300693
115,1,Ġmuch,12,0.7983705738328231
116,1,Ġwhite,6,0.709841268078486
117,1,Ġfiber,12,0.7983705738328231
118,1,Ġas,4,0.6862707449300693
119,1,Ġblue,4,0.6862707449300693
120,1,Ġfiber,12,0.7983705738328231
121,1,",",0,0.9692921835997597
122,1,Ġwhich,0,0.9692921835997597
123,1,Ġis,0,0.9692921835997597
124,1,Ġ\(,8,1.3492751123374718
125,1,Ġ\,8,1.3492751123374718
126,1,frac,8,1.3492751123374718
127,1,{,8,1.3492751123374718
128,1,2,8,1.3492751123374718
129,1,}{,8,1.3492751123374718
130,1,2,6,0.709841268078486
131,1,},8,1.3492751123374718
132,1,Ġ=,0,0.9692921835997597
133,1,Ġ,8,1.3492751123374718
134,1,1,8,1.3492751123374718
135,1,Ġ\,8,1.3492751123374718
136,1,),8,1.3492751123374718
137,1,Ġbolt,12,0.7983705738328231
138,1,.ĊĊ,8,1.3492751123374718
139,1,Adding,4,0.6862707449300693
140,1,Ġboth,4,0.6862707449300693
141,1,Ġmaterials,0,0.9692921835997597
142,1,Ġtogether,4,0.6862707449300693
143,1,:Ċ,8,1.3492751123374718
144,1,\,8,1.3492751123374718
145,1,[Ċ,8,1.3492751123374718
146,1,2,8,1.3492751123374718
147,1,Ġ\,8,1.3492751123374718
148,1,text,8,1.3492751123374718
149,1,{,4,0.6862707449300693
150,1,Ġ(,10,0.7532825103199132
151,1,blue,4,0.6862707449300693
152,1,)},8,1.3492751123374718
153,1,Ġ+,0,0.9692921835997597
154,1,Ġ,8,1.3492751123374718
155,1,1,8,1.3492751123374718
156,1,Ġ\,10,0.7532825103199132
157,1,text,10,0.7532825103199132
158,1,{,8,1.3492751123374718
159,1,Ġ(,10,0.7532825103199132
160,1,white,6,0.709841268078486
161,1,)},8,1.3492751123374718
162,1,Ġ=,0,0.9692921835997597
163,1,Ġ,8,1.3492751123374718
164,1,3,8,1.3492751123374718
165,1,Ġ\,8,1.3492751123374718
166,1,text,10,0.7532825103199132
167,1,{,8,1.3492751123374718
168,1,Ġtotal,2,2.4349816604493135
169,1,Ġbolts,12,0.7983705738328231
170,1,}Ċ,8,1.3492751123374718
171,1,\,0,0.9692921835997597
172,1,]ĊĊ,8,1.3492751123374718
173,1,**,10,0.7532825103199132
174,1,Answer,15,5.173030599114672
175,1,:**,2,2.4349816604493135
176,1,Ġ\,10,0.7532825103199132
177,1,boxed,8,1.3492751123374718
178,1,{,8,1.3492751123374718
179,1,3,8,1.3492751123374718
180,1,},8,1.3492751123374718
0,2,BOS,10,0.6982894051733406
1,2,<｜User｜>,10,0.6982894051733406
2,2,Josh,10,0.6982894051733406
3,2,Ġdecides,0,2.039397756977074
4,2,Ġto,8,1.0565277911075612
5,2,Ġtry,0,2.039397756977074
6,2,Ġflipping,0,2.039397756977074
7,2,Ġa,4,0.8551041500719442
8,2,Ġhouse,8,1.0565277911075612
9,2,.,4,0.8551041500719442
10,2,Ġ,4,0.8551041500719442
11,2,ĠHe,0,2.039397756977074
12,2,Ġbuys,8,1.0565277911075612
13,2,Ġa,8,1.0565277911075612
14,2,Ġhouse,4,0.8551041500719442
15,2,Ġfor,12,0.7979473442370038
16,2,Ġ$,14,0.7684797911875065
17,2,8,6,1.1002792981953264
18,2,0,6,1.1002792981953264
19,2,",",4,0.8551041500719442
20,2,0,4,0.8551041500719442
21,2,0,4,0.8551041500719442
22,2,0,8,1.0565277911075612
23,2,Ġand,8,1.0565277911075612
24,2,Ġthen,8,1.0565277911075612
25,2,Ġputs,8,1.0565277911075612
26,2,Ġin,12,0.7979473442370038
27,2,Ġ$,14,0.7684797911875065
28,2,5,14,0.7684797911875065
29,2,0,12,0.7979473442370038
30,2,",",12,0.7979473442370038
31,2,0,4,0.8551041500719442
32,2,0,10,0.6982894051733406
